,URL,title,text_leicht
301,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-19122022,nils3194.html",Hamburg: Große Spenden·aktion ,"Der NDR macht eine große Spenden·aktion.NDR ist die Abkürzung für Nord·deutscher Rundfunk.Diese Aktion heißt Hand in Hand für Nord·deutschland.Bei dieser Aktion sammelt der NDR Geld.Und dieses Geld spendet der NDR dann.Das Geld ist für 3 Organisationen.Diese Organisationen helfen armen Menschen.Zum Beispiel aus der Ukraine.Bis zum Freitag·abend haben die Menschen schon 3,6 Millionen Euro gespendet.Und die Menschen können noch weiter spenden.Die Spenden·aktion läuft nämlich noch bis zum 31. Januar 2023.Sie wollen mehr zu der Spenden·aktion wissen?Dann klicken Sie hier.Diese Informationen sind aber nicht in Leichter Sprache."
302,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-19122022,nils3194.html",Mecklenburg-Vorpommern: 2 Menschen gestorben ,"In Greifswald war ein Feuer.Greifswald ist eine Stadt an der Ostsee.Das Feuer war in einem Haus.Bei dem Feuer ist ein Mann gestorben.Er war 85 Jahre alt.60 Feuerwehr·leute haben das Feuer gelöscht.Der Schaden an dem Haus ist 250.000 Euro hoch.Auch in Lenschow war ein Feuer.Lenschow ist ein Ort bei Parchim.Parchim ist eine Stadt im Süden von Mecklenburg-Vorpommern.Das Feuer war in einem Haus.Bei dem Feuer ist eine Frau gestorben.Die Frau war 85 Jahre alt.Der Schaden an dem Haus ist 250.000 Euro hoch.Diese Nachricht ist vom 19. Dezember 2022, 15 Uhr.Sie wollen zurück zu den Nord·deutschen Nachrichten in Leichter Sprache?Dann klicken Sie hier.Dieses Thema im Programm: Hamburg Journal | 19.12.2022 | 19:30 UhrBeitrag teilenDieser Artikel wurde ausgedruckt unter der Adresse: https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-19122022,nils3194.html"
303,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-19122022,nils3194.html","

",Sie wollen zurück zu den Nord·deutschen Nachrichten in Leichter Sprache?Dann klicken Sie hier.
304,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-19122022,nils3194.html","

Was ist Leichte Sprache?

",Leichte Sprache hat besondere Regeln. Wir wollen Ihnen diese Regeln erklären. mehr
305,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-19122022,nils3194.html","

Der NDR in Leichter Sprache

",Hier lesen Sie in Leichter Sprache: Das macht der NDR. mehr
306,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-19122022,nils3194.html","

Barrierefreie Angebote im NDR

",Hier ein Überblick über die Angebote im NDR. mehr
307,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-19122022,nils3194.html","

Nachrichten in Leichter Sprache

",Der NDR macht Nachrichten in Leichter Sprache. Diese Nachrichten sind aus Nord·deutschland. Hier können Sie diese Nachrichten lesen. Und hören. mehr
308,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-19122022,nils3194.html","


Barrierefreie Angebote im NDR

",Barrierefreie Angebote ermöglichen Menschen mit Behinderung die Teilhabe am audiovisuellen Angebot des NDR. mehr
309,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-19122022,nils3194.html",Der NDR,Unternehmen Karriere Kontakt/Gästeführungen Presse Transparenz Rundfunkbeitrag Empfang & Technik NDR Rundfunkrat NDR Verwaltungsrat
310,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-19122022,nils3194.html",Service,Wetter Verkehr Rezepte NDR Text Barrierefreiheit Leichte Sprache im NDR Tickets Shop Hilfe Korrekturen NDR Newsletter Kritik und Anregungen
311,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-19122022,nils3194.html",Themen,Klimawandel im Norden Bildungsangebote #NDRfragt NDR Datenjournalismus Ausflugstipps Social Media Plattdeutsch Wünsch Dir Deinen NDR Hand in Hand für Norddeutschland Themen A-Z Archiv: NDR Retro
312,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-19122022,nils3194.html",NDR Fernsehen,Sendungen A-Z Programm Livestream Mitschnittservice Ressort Investigation
313,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-15122022,nils3192.html",  ,AUDIO: Text hören (1 Min)
314,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-15122022,nils3192.html",Hamburg: Frau stirbt nach Messer·angriff,"In Rahlstedt war am Mittwoch·abend ein Polizei·einsatz.Rahlstedt ist ein Stadt·teil von Hamburg.Bei diesem Einsatz hat die Polizei einen Mann festgenommen.Der Mann ist 28 Jahre alt.Die Polizei glaubt:Der Mann hat eine Frau in ihrer Wohnung mit einem Messer angegriffen.Dann ist der Mann aus dem Fenster gesprungen.Und er hat sich im Garten versteckt.Die Frau war schwer verletzt.Sie wurde in ein Kranken·haus gebracht.Aber die Ärzte konnten der Frau nicht mehr helfen.Deshalb ist die Frau gestorben.Die Polizei weiß noch nicht:Warum hat der Mann die Frau angegriffen?Diese Nachricht ist vom 15. Dezember 2022, 15 Uhr.Sie wollen zurück zu den Nord·deutschen Nachrichten in Leichter Sprache?Dann klicken Sie hier.Dieses Thema im Programm: NDR Info | 15.12.2022 | 14:00 UhrBeitrag teilenDieser Artikel wurde ausgedruckt unter der Adresse: https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-15122022,nils3192.html"
315,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-15122022,nils3192.html","

",Sie wollen zurück zu den Nord·deutschen Nachrichten in Leichter Sprache?Dann klicken Sie hier.
316,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-15122022,nils3192.html","

Was ist Leichte Sprache?

",Leichte Sprache hat besondere Regeln. Wir wollen Ihnen diese Regeln erklären. mehr
317,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-15122022,nils3192.html","

Der NDR in Leichter Sprache

",Hier lesen Sie in Leichter Sprache: Das macht der NDR. mehr
318,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-15122022,nils3192.html","

Barrierefreie Angebote im NDR

",Hier ein Überblick über die Angebote im NDR. mehr
319,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-15122022,nils3192.html","

Nachrichten in Leichter Sprache

",Der NDR macht Nachrichten in Leichter Sprache. Diese Nachrichten sind aus Nord·deutschland. Hier können Sie diese Nachrichten lesen. Und hören. mehr
320,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-15122022,nils3192.html","


Barrierefreie Angebote im NDR

",Barrierefreie Angebote ermöglichen Menschen mit Behinderung die Teilhabe am audiovisuellen Angebot des NDR. mehr
321,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-15122022,nils3192.html",Der NDR,Unternehmen Karriere Kontakt/Gästeführungen Presse Transparenz Rundfunkbeitrag Empfang & Technik NDR Rundfunkrat NDR Verwaltungsrat
322,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-15122022,nils3192.html",Service,Wetter Verkehr Rezepte NDR Text Barrierefreiheit Leichte Sprache im NDR Tickets Shop Hilfe Korrekturen NDR Newsletter Kritik und Anregungen
323,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-15122022,nils3192.html",Themen,Klimawandel im Norden Bildungsangebote #NDRfragt NDR Datenjournalismus Ausflugstipps Social Media Plattdeutsch Wünsch Dir Deinen NDR Hand in Hand für Norddeutschland Themen A-Z Archiv: NDR Retro
324,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-15122022,nils3192.html",NDR Fernsehen,Sendungen A-Z Programm Livestream Mitschnittservice Ressort Investigation
325,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-09122022,nils3190.html",Mecklenburg-Vorpommern: Dieb verurteilt ,"In Mecklenburg-Vorpommern haben Diebe immer wieder Wohn·mobile gestohlen.Ein Wohn·mobil ist ein besonderes Auto.Mit einem Wohn·mobil machen Menschen zum Beispiel Urlaub.In einem Wohn·mobil können Menschen nämlich auch schlafen.Im vergangenen Jahr hat die Polizei 2 Männer festgenommen.Jetzt hat ein Gericht gesagt:Einer der Männer ist schuldig.Wir konnten beweisen:Er hat 8 Wohn·mobile gestohlen.Deshalb muss er jetzt für 6,5 Jahre ins Gefängnis.Der andere Mann wartet noch auf sein Urteil.Das Gericht will noch in dieser Woche eine Entscheidung treffen."
326,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-09122022,nils3190.html",Niedersachsen: Auto stürzt von Brücke,"In Hämelerwald war ein schwerer Unfall.Hämelerwald ist ein Ort östlich von Hannover.Der Unfall war am Dienstag·abend.Bei dem Unfall ist eine Frau mit ihrem Auto durch ein Geländer gefahren.Das Geländer war an einer Brücke.Die Brücke ist 7 Meter hoch.Das Auto ist auf die Straße unter der Brücke gefallen.Und das Auto ist auf dem Dach gelandet.Die Frau ist selbst aus ihrem Auto ausgestiegen.Sie hatte nur leichte Verletzungen.Die Polizei weiß noch nicht:Warum ist die Frau durch das Geländer gefahren?Diese Nachricht ist vom 14. Dezember 2022, 15 Uhr.Sie wollen zurück zu den Nord·deutschen Nachrichten in Leichter Sprache?Dann klicken Sie hier.Dieses Thema im Programm: NDR Info | 14.12.2022 | 14:00 UhrBeitrag teilenDieser Artikel wurde ausgedruckt unter der Adresse: https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-09122022,nils3190.html"
327,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-09122022,nils3190.html","

",Sie wollen zurück zu den Nord·deutschen Nachrichten in Leichter Sprache?Dann klicken Sie hier.
328,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-09122022,nils3190.html","

Was ist Leichte Sprache?

",Leichte Sprache hat besondere Regeln. Wir wollen Ihnen diese Regeln erklären. mehr
329,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-09122022,nils3190.html","

Der NDR in Leichter Sprache

",Hier lesen Sie in Leichter Sprache: Das macht der NDR. mehr
330,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-09122022,nils3190.html","

Barrierefreie Angebote im NDR

",Hier ein Überblick über die Angebote im NDR. mehr
331,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-09122022,nils3190.html","

Nachrichten in Leichter Sprache

",Der NDR macht Nachrichten in Leichter Sprache. Diese Nachrichten sind aus Nord·deutschland. Hier können Sie diese Nachrichten lesen. Und hören. mehr
332,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-09122022,nils3190.html","


Barrierefreie Angebote im NDR

",Barrierefreie Angebote ermöglichen Menschen mit Behinderung die Teilhabe am audiovisuellen Angebot des NDR. mehr
333,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-09122022,nils3190.html",Der NDR,Unternehmen Karriere Kontakt/Gästeführungen Presse Transparenz Rundfunkbeitrag Empfang & Technik NDR Rundfunkrat NDR Verwaltungsrat
334,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-09122022,nils3190.html",Service,Wetter Verkehr Rezepte NDR Text Barrierefreiheit Leichte Sprache im NDR Tickets Shop Hilfe Korrekturen NDR Newsletter Kritik und Anregungen
335,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-09122022,nils3190.html",Themen,Klimawandel im Norden Bildungsangebote #NDRfragt NDR Datenjournalismus Ausflugstipps Social Media Plattdeutsch Wünsch Dir Deinen NDR Hand in Hand für Norddeutschland Themen A-Z Archiv: NDR Retro
336,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-09122022,nils3190.html",NDR Fernsehen,Sendungen A-Z Programm Livestream Mitschnittservice Ressort Investigation
337,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-09122022,nils3188.html",Schleswig-Holstein: Keine Masken·pflicht mehr in Bus und Bahn,Schleswig-Holstein hat die Corona-Regeln weiter gelockert.Ab Januar 2023 ist in Bussen und Bahnen keine Masken·pflicht mehr.Die Masken·pflicht ist eine Regel.Diese Regel sagt:Die Menschen müssen eine Schutz·maske tragen.Die Masken·pflicht ist zum Beispiel in Bussen.Oder beim Einkaufen.Die Regierung von Schleswig-Holstein hat gesagt:Die Menschen in Schleswig-Holstein müssen in Bussen und Bahnenkeine Maske mehr tragen.Die Menschen sollen selber entscheiden:Möchte ich in Bussen und Bahnen eine Maske tragen?In Hamburg ist noch eine Masken·pflicht in Bussen und Bahnen.Und auch in Mecklenburg-Vorpommern.Ein Mensch fährt mit der Bahn von Schleswig-Holstein nach Hamburg?Oder nach Mecklenburg-Vorpommern?Dann muss dieser Mensch an der Grenze eine Maske aufsetzen.
338,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-09122022,nils3188.html",Niedersachsen: Wolf greift Hund an,"Im Landkreis Uelzen hat ein Wolf einen Hund angegriffen.Der Hund wurde sehr schwer verletzt.Ein Tier·arzt hat gesagt:Wir konnten dem Hund nicht mehr helfen.Deshalb wurde der Hund eingeschläfert.Das heißt:Ein Tier·arzt gibt dem Hund eine Spritze.In der Spritze ist ein Medikament.Von diesem Medikament stirbt der Hund.Eine Frau ist mit ihrem Hund spazieren gegangen.Dann ist der Hund auf ein Feld gelaufen.Auf dem Feld war ein Wolf.Dieser Wolf hat den Hund angegriffen.Fach·leute haben gesagt:Der Hund ist in das Revier von dem Wolf gegangen.Deshalb hat der Wolf den Hund wahrscheinlich angegriffen.Viele Menschen im Landkreis Uelzen machen sich jetzt Sorgen.Der Angriff von dem Wolf war in der Nähe von einem Wohn·gebiet.Diese Nachricht ist vom 13. Dezember 2022, 15 Uhr.Sie wollen zurück zu den Nord·deutschen Nachrichten in Leichter Sprache?Dann klicken Sie hier.Dieses Thema im Programm: NDR Info | 13.12.2022 | 14:00 UhrBeitrag teilenDieser Artikel wurde ausgedruckt unter der Adresse: https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-09122022,nils3188.html"
339,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-09122022,nils3188.html","

",Sie wollen zurück zu den Nord·deutschen Nachrichten in Leichter Sprache?Dann klicken Sie hier.
340,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-09122022,nils3188.html","

Was ist Leichte Sprache?

",Leichte Sprache hat besondere Regeln. Wir wollen Ihnen diese Regeln erklären. mehr
341,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-09122022,nils3188.html","

Der NDR in Leichter Sprache

",Hier lesen Sie in Leichter Sprache: Das macht der NDR. mehr
342,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-09122022,nils3188.html","

Barrierefreie Angebote im NDR

",Hier ein Überblick über die Angebote im NDR. mehr
343,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-09122022,nils3188.html","

Nachrichten in Leichter Sprache

",Der NDR macht Nachrichten in Leichter Sprache. Diese Nachrichten sind aus Nord·deutschland. Hier können Sie diese Nachrichten lesen. Und hören. mehr
344,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-09122022,nils3188.html","


Barrierefreie Angebote im NDR

",Barrierefreie Angebote ermöglichen Menschen mit Behinderung die Teilhabe am audiovisuellen Angebot des NDR. mehr
345,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-09122022,nils3188.html",Der NDR,Unternehmen Karriere Kontakt/Gästeführungen Presse Transparenz Rundfunkbeitrag Empfang & Technik NDR Rundfunkrat NDR Verwaltungsrat
346,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-09122022,nils3188.html",Service,Wetter Verkehr Rezepte NDR Text Barrierefreiheit Leichte Sprache im NDR Tickets Shop Hilfe Korrekturen NDR Newsletter Kritik und Anregungen
347,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-09122022,nils3188.html",Themen,Klimawandel im Norden Bildungsangebote #NDRfragt NDR Datenjournalismus Ausflugstipps Social Media Plattdeutsch Wünsch Dir Deinen NDR Hand in Hand für Norddeutschland Themen A-Z Archiv: NDR Retro
348,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-09122022,nils3188.html",NDR Fernsehen,Sendungen A-Z Programm Livestream Mitschnittservice Ressort Investigation
349,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-09122022,nils3186.html",Schleswig-Holstein: Bomben·entschärfung,In Kiel haben Fach·leute eine Bombe gefunden.Kiel ist die Haupt·stadt von Schleswig-Holstein.Diese Bombe wollen die Fach·leute am Sonntag entschärfen.Das heißt:Die Fach∙leute wollen die Bombe ungefährlich machen.Die Polizei hat gesagt:Die Entschärfung von der Bombe ist vielleicht gefährlich.Die Bombe kann nämlich bei der Entschärfung explodieren.Deshalb müssen alle Menschen das Gebiet um die Bombe verlassen.Dieses Gebiet ist im Kieler Stadt·teil Gaarden.Gaarden ist im Süden von Kiel.7500 Menschen müssen das Gebiet am Sonntag verlassen.
350,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-09122022,nils3186.html",Hamburg: 23 Obdach·lose gestorben,"In Hamburg gibt es viele Obdach·lose.Obdach·lose sind Menschen.Obdach·lose haben keine Wohnung.Obdach·lose haben nämlich wenig Geld.Deshalb können Obdach·lose oft keine Wohnung bezahlen.Und deshalb schlafen Obdach·lose zum Beispiel draußen.Jeden Monat sterben in Hamburg 2 bis 3 Obdach·lose.Der Winter ist für Obdach·lose besonders gefährlich.Sie können im Winter nämlich erfrieren.In diesem Jahr ist noch kein Obdach·loser erfroren.Die Obdach·losen sind aus anderen Gründen gestorben.Viele von ihnen hatten eine Lungen·entzündung.Politiker von der Partei Die Linke haben gesagt:Obdachlose müssen mehr Hilfe bekommen.Es muss zum Beispiel mehr Wohnungen für Obdach·lose geben.Diese Nachricht ist vom 09. Dezember 2022, 15 Uhr.Sie wollen zurück zu den Nord·deutschen Nachrichten in Leichter Sprache?Dann klicken Sie hier.Dieses Thema im Programm: Hamburg Journal | 09.12.2022 | 19:30 UhrBeitrag teilenDieser Artikel wurde ausgedruckt unter der Adresse: https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-09122022,nils3186.html"
351,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-09122022,nils3186.html","

",Sie wollen zurück zu den Nord·deutschen Nachrichten in Leichter Sprache?Dann klicken Sie hier.
352,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-09122022,nils3186.html","

Was ist Leichte Sprache?

",Leichte Sprache hat besondere Regeln. Wir wollen Ihnen diese Regeln erklären. mehr
353,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-09122022,nils3186.html","

Der NDR in Leichter Sprache

",Hier lesen Sie in Leichter Sprache: Das macht der NDR. mehr
354,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-09122022,nils3186.html","

Barrierefreie Angebote im NDR

",Hier ein Überblick über die Angebote im NDR. mehr
355,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-09122022,nils3186.html","

Nachrichten in Leichter Sprache

",Der NDR macht Nachrichten in Leichter Sprache. Diese Nachrichten sind aus Nord·deutschland. Hier können Sie diese Nachrichten lesen. Und hören. mehr
356,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-09122022,nils3186.html","


Barrierefreie Angebote im NDR

",Barrierefreie Angebote ermöglichen Menschen mit Behinderung die Teilhabe am audiovisuellen Angebot des NDR. mehr
357,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-09122022,nils3186.html",Der NDR,Unternehmen Karriere Kontakt/Gästeführungen Presse Transparenz Rundfunkbeitrag Empfang & Technik NDR Rundfunkrat NDR Verwaltungsrat
358,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-09122022,nils3186.html",Service,Wetter Verkehr Rezepte NDR Text Barrierefreiheit Leichte Sprache im NDR Tickets Shop Hilfe Korrekturen NDR Newsletter Kritik und Anregungen
359,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-09122022,nils3186.html",Themen,Klimawandel im Norden Bildungsangebote #NDRfragt NDR Datenjournalismus Ausflugstipps Social Media Plattdeutsch Wünsch Dir Deinen NDR Hand in Hand für Norddeutschland Themen A-Z Archiv: NDR Retro
360,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-09122022,nils3186.html",NDR Fernsehen,Sendungen A-Z Programm Livestream Mitschnittservice Ressort Investigation
361,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-08122022,nils3184.html",Hamburg: Schiff rammt Mauer,In Hamburg war ein Unfall.Dieser Unfall war im Hafen.Und dieser Unfall war mit einem Kreuz·fahrt·schiff.Auf einem Kreuz·fahrt·schiff machen Menschen Urlaub.In diesem Urlaub lernen die Menschen viele Orte kennen.Ein Kreuz·fahrt·schiff fährt nämlich zu vielen Orten.Die Polizei hat gesagt:Das Kreuz·fahrt·schiff wollte im Hafen anlegen.Deshalb ist es in den Hafen gefahren.Dann ist es gegen eine Kai·mauer gefahren.Eine Kai·mauer ist eine Mauer an einem Ufer.Bei dem Unfall wurde kein Mensch verletzt.Der Grund für den Unfall war wahrscheinlich ein Problem mit der Technik.Die Polizei hat auch gesagt:Das Kreuz·fahrt·schiff sollte am Donnerstag·abend in die Karibik fahren.Die Karibik ist eine Region in Mittel·amerika.Und die Karibik besteht aus vielen Inseln.Aber jetzt ist das Kreuz·fahrt·schiff beschädigt.Deshalb darf es nicht weiterfahren.Arbeiter müssen es nämlich erst reparieren.Die Reparatur dauert wahrscheinlich einige Tage.
362,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-08122022,nils3184.html",Hamburg: Viele Ausfälle durch Krankheit,"In Hamburg gibt es Probleme.Viele Menschen in Hamburg sind nämlich krank.Die Menschen haben zum Beispiel Corona.Oder eine Erkältung.Deshalb können sie nicht arbeiten.Und deshalb gibt es viele Ausfälle.Zum Beispiel bei der Hamburger Hochbahn.Die Hamburger Hochbahn ist eine Firma.Diese Firma betreibt zum Beispiel die U-Bahnen in Hamburg.Und in Schulen.Und Kitas.Deshalb gibt es an einigen Schulen und Kitas Probleme bei der Betreuung von Kindern.Fach·leute haben gesagt:Es gibt verschiedene Gründe für die vielen Krankheits·fälle.Ein Grund ist:An vielen Orten müssen die Menschen keine Maske mehr tragen.Deshalb stecken die Menschen sich schneller mit Krankheiten an.Und deshalb sind jetzt so viele Menschen krank.Diese Nachricht ist vom 08. Dezember 2022, 15 Uhr.Sie wollen zurück zu den Nord·deutschen Nachrichten in Leichter Sprache?Dann klicken Sie hier.Dieses Thema im Programm: Hamburg Journal | 08.12.2022 | 19:30 UhrBeitrag teilenDieser Artikel wurde ausgedruckt unter der Adresse: https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-08122022,nils3184.html"
363,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-08122022,nils3184.html","

",Sie wollen zurück zu den Nord·deutschen Nachrichten in Leichter Sprache?Dann klicken Sie hier.
364,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-08122022,nils3184.html","

Was ist Leichte Sprache?

",Leichte Sprache hat besondere Regeln. Wir wollen Ihnen diese Regeln erklären. mehr
365,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-08122022,nils3184.html","

Der NDR in Leichter Sprache

",Hier lesen Sie in Leichter Sprache: Das macht der NDR. mehr
366,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-08122022,nils3184.html","

Barrierefreie Angebote im NDR

",Hier ein Überblick über die Angebote im NDR. mehr
367,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-08122022,nils3184.html","

Nachrichten in Leichter Sprache

",Der NDR macht Nachrichten in Leichter Sprache. Diese Nachrichten sind aus Nord·deutschland. Hier können Sie diese Nachrichten lesen. Und hören. mehr
368,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-08122022,nils3184.html","


Barrierefreie Angebote im NDR

",Barrierefreie Angebote ermöglichen Menschen mit Behinderung die Teilhabe am audiovisuellen Angebot des NDR. mehr
369,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-08122022,nils3184.html",Der NDR,Unternehmen Karriere Kontakt/Gästeführungen Presse Transparenz Rundfunkbeitrag Empfang & Technik NDR Rundfunkrat NDR Verwaltungsrat
370,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-08122022,nils3184.html",Service,Wetter Verkehr Rezepte NDR Text Barrierefreiheit Leichte Sprache im NDR Tickets Shop Hilfe Korrekturen NDR Newsletter Kritik und Anregungen
371,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-08122022,nils3184.html",Themen,Klimawandel im Norden Bildungsangebote #NDRfragt NDR Datenjournalismus Ausflugstipps Social Media Plattdeutsch Wünsch Dir Deinen NDR Hand in Hand für Norddeutschland Themen A-Z Archiv: NDR Retro
372,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-08122022,nils3184.html",NDR Fernsehen,Sendungen A-Z Programm Livestream Mitschnittservice Ressort Investigation
