,URL,Titel,Text_Leicht
1485,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Fachleute-entschaerfen-Bombe-in-Bad-Oldesloe,bombe2894.html",Fach·leute entschärfen Bombe in Bad Oldesloe,       In Schleswig-Holstein haben Fach·leute eine Bombe entschärft. Das heißt: Die Bombe war gefährlich. Aber die Fach·leute haben die Bombe ungefährlich gemacht. Jetzt kann die Bombe nicht mehr explodieren. Die Bombe war in Bad Oldesloe. Bad Oldesloe ist zwischen Hamburg und Lübeck.  Vor der Entschärfung von der Bombe haben die Fach·leute gedacht: Vielleicht explodiert die Bombe. Deshalb hat die Polizei 1200 Menschen in Sicherheit gebracht. Das heißt: Diese Menschen mussten ihre Häuser verlassen. Die Häuser waren nämlich in der Nähe von der Bombe. Nach der Entschärfung von der Bombe durften die Menschen in die Häuser zurück.  Die Bombe war in der Nähe vom Bahnhof von Bad Oldesloe. Deshalb hat die Polizei den Bahnhof gesperrt. Das heißt: Durch den Bahnhof von Bad Oldesloe durften keine Züge fahren. Und die Polizei hat viele Straßen in der Nähe von der Bombe gesperrt. Das heißt: Auf diesen Straßen durften keine Autos fahren.  Woher ist die Bombe? Bauarbeiter haben die Bombe im Boden gefunden. Die Bombe lag 5 Meter tief in der Erde. Die Bombe war aus dem 2. Welt·krieg. Im 2. Welt·krieg haben Flugzeuge über vielen Städten Bomben abgeworfen. Auch über Bad Oldesloe. Aber manche Bomben sind nicht explodiert. Diese Bomben heißen: Blind·gänger. Die Bombe in Bad Oldesloe war auch ein Blind·gänger.  Die Polizei hat gesagt: Die Fach·leute haben die Bombe schnell entschärft. Jetzt kann die Bombe nicht mehr explodieren. Deshalb können die Menschen in ihre Häuser zurück. Und deshalb dürfen auch wieder Züge durch Bad Oldesloe fahren. 
1486,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Unfall-mit-Eiswagen,eiswagen132.html",Unfall mit Eis·wagen,       In Hamburg war ein Unfall. Der Unfall war in Osdorf. Osdorf ist ein Stadt·teil von Hamburg. Der Unfall war mit einem Eis·wagen. Ein Eis·wagen ist ein besonderes Auto. Mit Eis·wagen fahren Verkäufer durch die Stadt. Diese Verkäufer verkaufen Eis an Menschen. Bei dem Unfall ist ein kleines Mädchen gestorben. Das kleine Mädchen war 2 Jahre alt.  Was ist passiert? Der Fahrer von dem Eis·wagen hat Eis verkauft. Bei dem Eis·wagen war ein kleines Mädchen. Aber der Fahrer von dem Eis·wagen hat das kleine Mädchen nicht gesehen. Dann ist der Fahrer von dem Eis·wagen losgefahren. Und der Fahrer von dem Eis·wagen hat das kleine Mädchen überfahren. Dann ist das kleine Mädchen gestorben.  Fahrer hat Drogen genommen Jetzt ermittelt die Polizei. Die Polizei hat gesagt: Der Fahrer von dem Eis·wagen hat Drogen genommen. Drogen sind gefährlich für den Körper. Drogen machen Menschen zum Beispiel krank im Kopf. Deshalb sind Drogen verboten. Eine Droge ist zum Beispiel Marihuana. Wir wissen aber nicht: Wann hat der Fahrer die Drogen genommen? Deshalb müssen wir das Blut von dem Fahrer untersuchen. Dann finden wir heraus: Hatte der Fahrer noch Drogen im Blut? Mit Drogen im Blut dürfen die Menschen nämlich nicht Auto fahren. 
1487,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Nachrichten-in-Leichter-Sprache,nachrichtenleichtesprache100.html",Nachrichten in Leichter Sprache,  Fach·leute haben einen besonderen Auto·frachter sicher in einen Hafen gebracht. Auf diesem Frachter war ein Feuer. Jetzt untersuchen Fach·leute den Frachter. mehr Seit einigen Tagen ist ein besonderer Frachter auf der Nordsee. Auf diesem Frachter war ein Feuer. Lange war nicht klar: Sinkt der Frachter? Jetzt holen Fach·leute den Frachter aus der Nordsee. mehr In Wacken hat heute ein großes Musik·festival begonnen. Aber in den vergangenen Tagen hat es viel geregnet. Jetzt hat der Veranstalter gesagt: Kein Mensch darf mehr nach Wacken kommen. mehr In Wacken beginnt am Mittwoch ein großes Musik·festival. Viele Menschen sind am Montag und am Dienstag schon angereist. Aber die Camping·plätze sind sehr nass von dem Regen. Deshalb können die Menschen nicht auf die Camping·plätze fahren. mehr Alexander Zverev hat ein wichtiges Tennis·turnier gewonnen. Dieses Tennis·turnier war in Hamburg. mehr In Kiel war heute eine besondere Trauer·feier. Die Trauer·feier war für Heide Simonis. Sie war früher die Minister·präsidentin von Schleswig-Holstein. Und sie ist vor 2 Wochen gestorben. mehr Hier finden Sie alle Nachrichten in Leichter Sprache. Diese Nachrichten sind aus den vergangenen Wochen. mehr Hier finden Sie alle Nachrichten zum Corona-Virus. Diese Nachrichten sind in Leichter Sprache. Und diese Nachrichten sind aus den vergangenen Monaten. mehr Wegen der Corona-Krise benutzen die Menschen viele besondere Wörter. Zum Beispiel: Ausgangs·sperre. Covid-19. Oder Pandemie. Hier erklären wir diese Wörter. mehr Leichte Sprache hat besondere Regeln. Wir wollen Ihnen diese Regeln erklären. mehr Sie verstehen ein Wort nicht? Hier haben wir viele Wörter in Leichter Sprache erklärt. mehr Bis Ende 2017 hat der NDR jede Woche einen Nachrichten·rückblick in Leichter Sprache gemacht. mehr Der NDR macht Nachrichten in Leichter Sprache. Diese Nachrichten sind aus Nord·deutschland. Hier können Sie diese Nachrichten lesen. Und hören. mehr Barrierefreie Angebote ermöglichen Menschen mit Behinderung die Teilhabe am audiovisuellen Angebot des NDR. mehr
1488,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Niedersachsen-Viele-Tote-beim-Baden,badeunfaelle128.html",Niedersachsen: Viele Tote beim Baden,       In Niedersachsen sind viele Menschen beim Baden ertrunken. Das heißt: Die Menschen sind im Wasser untergegangen. Deshalb konnten die Menschen nicht mehr richtig atmen. Und deshalb sind die Menschen gestorben. In diesem Jahr sind schon mehr als 30 Menschen beim Baden in Niedersachsen ertrunken.  Am Mittwoch sind zum Beispiel 4 Männer beim Baden ertrunken: • In Uelzen. • In Haren. • In Husum. • Und in Hannover. Die 4 Männer sind im Wasser untergegangen. Deshalb haben Taucher nach den 4 Männern gesucht. Und die Taucher haben die 4 Männer gefunden. Aber die 4 Männer waren schon tot.  Polizei warnt Menschen Wollen Sie baden? Dann müssen Sie sehr vorsichtig sein. Und dann müssen Sie viele Dinge beachten. Die Polizei sagt zum Beispiel: • Trinken Sie vor dem Baden keinen Alkohol. • Gehen Sie nicht alleine ins Wasser. • Gehen Sie langsam ins Wasser. • Und gehen Sie nur in bewachten Seen baden. An einem bewachten See ist zum Beispiel ein Rettungs·schwimmer. Ein Rettungs·schwimmer hilft Menschen bei Unfällen im Wasser. 
1489,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Beton-kaputt-Flugzeuge-koennen-nicht-starten,flughafenhannover154.html",Beton kaputt: Flugzeuge können nicht starten,       Am Flughafen von Hannover sind Flüge ausgefallen. Hannover ist die Haupt·stadt von Niedersachsen. Eine Start·bahn vom Flughafen war nämlich kaputt. Eine Start·bahn ist eine Fläche auf einem Flughafen. Auf einer Start·bahn starten zum Beispiel Flugzeuge. Die Start·bahn ist aus Beton. Beton ist ein Bau·stoff. Beton ist zuerst flüssig. Dann wird Beton schnell hart wie Stein. Dieser Beton ist aufgeplatzt. Deshalb konnte in Hannover kein Flugzeug starten.  Warum ist der Beton aufgeplatzt? In Hannover ist es sehr heiß. Deshalb ist der Beton auf der Start·bahn sehr heiß geworden. Das ist nicht gut für den Beton. Bei großer Hitze dehnt Beton sich nämlich aus. Das heißt: Der Beton wird größer. Dann platzt der Beton auf. Und der Beton bekommt Risse.  Flüge sind ausgefallen Am Dienstag ist die Start·bahn kaputtgegangen. Deshalb wurde die Start·bahn am Abend gesperrt. Und deshalb sind am Abend keine Flugzeuge mehr in Hannover gestartet. Auch in der Nacht sind keine Flugzeuge in Hannover gestartet. Deshalb mussten viele Menschen im Flughafen schlafen.  Am Mittwoch haben Bauarbeiter die Start·bahn repariert. Jetzt können wieder Flugzeuge am Flughafen von Hannover starten. 
1490,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Feuerwehr-Nienburg-hilft-in-Schweden,wasserbombe112.html",Bombe in der Ostsee gesprengt,       In der Ostsee haben Fach∙leute eine Bombe gesprengt. Das heißt: Die Bombe ist unter Wasser explodiert. Die Bombe war 17 Meter tief im Wasser. Und die Bombe war in der Kieler Förde. Die Kieler Förde ist ein Teil von der Ostsee. Und die Kieler Förde ist in der Nähe von Kiel. Kiel ist die Haupt·stadt von Schleswig-Holstein. Die Bombe war gefährlich. Aber jetzt ist die Bombe nicht mehr gefährlich. Bei der Sprengung wurde kein Mensch verletzt.  Die Bombe war aus dem 2. Welt·krieg. Im 2. Welt∙krieg haben Flugzeuge viele Bomben abgeworfen. Auch über der Ostsee. Aber manche Bomben sind nicht explodiert. Diese Bomben heißen: Blind·gänger.  Was ist passiert? Taucher haben die Bombe in der Ostsee entdeckt. Dann haben Fach·leute die Bombe untersucht. Diese Fach·leute haben gesagt: Die Bombe ist sehr gefährlich. Die Bombe kann nämlich explodieren. Und die Bombe kann Schiffe zerstören. Deshalb müssen wir die Bombe ungefährlich machen. Aber wir können die Bombe nicht aus der Ostsee holen. Deshalb müssen wir die Bombe in der Ostsee sprengen.  Vor der Sprengung haben Fach·leute gesagt: Die Sprengung kann gefährlich sein. Deshalb hat die Polizei die Kieler Förde gesperrt. Das heißt: Auf der Kieler Förde durfte kein Schiff fahren. Und in der Kieler Förde durfte kein Mensch schwimmen. Und die Polizei hat die Strände an der Kieler Förde gesperrt. Das heißt: An den Stränden dufte kein Mensch sein. Nach der Sprengung durften die Schiffe wieder auf der Kieler Förde fahren. Die Menschen durften wieder schwimmen. Und am Strand sein. 
1491,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Feuerwehr-Nienburg-hilft-in-Schweden,schweden1294.html",Feuerwehr Nienburg hilft in Schweden,       52 Feuerwehr·leute sind nach Schweden gefahren. Schweden ist ein Land in Nord·europa. Die 52 Feuerwehr·leute kommen aus Nienburg. Nienburg ist eine Stadt in Niedersachsen. Und die 52 Feuerwehr·leute sollen den Feuerwehr·leuten in Schweden helfen. In Schweden sind nämlich viele Wald·brände. Bei einem Wald·brand brennen viele Bäume in einem Wald. Ein Wald·brand entsteht zum Beispiel bei sehr trockenen Böden. Feuerwehr·leute müssen diese Wald·brände löschen. Aber es sind sehr viele Wald·brände in Schweden. Deshalb können die Feuerwehr·leute in Schweden die Wald·brände nicht alleine löschen. Und deshalb haben die Feuerwehr·leute in Schweden gefragt: Wer kann uns helfen?  Hilfe aus vielen Ländern Die 52 Feuerwehr·leute sind mit 9 großen Lösch·fahrzeugen nach Schweden gefahren. Mit diesen 9 großen Lösch·fahrzeugen wollen die 52 Feuerwehr·leute jetzt löschen. Auch aus anderen Ländern sind Feuerwehr·leute nach Schweden gefahren. Zum Beispiel aus: • Polen. • Italien. • Und Frankreich. Einige Feuerwehr·leute sind mit Lösch·flugzeugen nach Schweden geflogen. Die Lösch·flugzeuge sollen die Wald·brände aus der Luft löschen.  Der Innen·minister von Niedersachsen ist Boris Pistorius. Ein Innen·minister ist ein wichtiger Politiker. Ein Innen·minister kümmert sich zum Beispiel: • Um die Polizei. • Und um die Feuerwehr. Boris Pistorius hat gesagt: Die 52 Feuerwehr·leute aus Nienburg bleiben eine Woche in Schweden. Brauchen die Feuerwehr·leute in Schweden noch mehr Hilfe? Dann fahren auch noch Feuerwehr·leute aus Hannover nach Schweden. Hannover ist die Haupt·stadt von Niedersachsen. Wir helfen nämlich sehr gerne in Schweden. 
1492,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Grosses-Fest-in-Schleswig-Holstein,travemuenderwoche472.html",Großes Fest in Schleswig-Holstein,       In Travemünde hat am Freitag ein großes Fest begonnen. Travemünde ist ein Stadt·teil von Lübeck. Lübeck ist eine Stadt in Schleswig-Holstein. Dieses Fest ist an der Ostsee. Dieses Fest heißt: Travemünder Woche. Die Travemünder Woche ist jedes Jahr. In diesem Jahr endet die Travemünder Woche am 29. Juli. Viele Menschen besuchen jedes Jahr die Travemünder Woche. Im vergangenen Jahr haben 700.000 Menschen die Travemünder Woche besucht.  Viele Veranstaltungen Bei der Travemünder Woche gibt es viele Veranstaltungen. Und bei der Travemünder Woche gibt es besonders viele Segel·veranstaltungen. Zum Beispiel Segel·regatten. Segel·regatten sind Wett·fahrten für Segel·boote. Bei diesen Segel·regatten sind jedes Jahr viele Sportler. Der Chef von der Travemünder Woche hat gesagt: In diesem Jahr kommen 1300 Sportler. Diese Sportler sind aus 24 Ländern.  In diesem Jahr gibt es auch einen eigenen Wettbewerb für sehr junge Segler. Und in diesem Jahr gibt es ein besonderes Angebot für Menschen mit Behinderung.  Bei der Travemünder Woche können die Besucher auch viele andere Dinge machen. Bei der Travemünder Woche gibt es zum Beispiel viele Musik·konzerte. Und bei der Travemünder Woche gibt es viele Stände. An diesen Ständen können die Besucher verschiedene Sachen kaufen. Zum Beispiel Essen aus verschiedenen Ländern. Am Ende von der Travemünder Woche gibt es ein Feuerwerk. 
1493,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Schlechte-Ernte-Bauern-haben-Angst,ernte556.html",Schlechte Ernte: Bauern haben Angst,       Viele Bauern in Nord·deutschland haben Angst. Die Bauern haben in diesem Jahr nämlich sehr wenig Ernte. Die Bauern sagen: Wir können nur sehr wenig Ernte verkaufen. Das ist sehr schlecht für uns. Dann verdienen wir nämlich sehr wenig Geld. Jetzt wissen wir nicht: Können wir weiter als Bauern arbeiten?  Warum haben die Bauern wenig Ernte? In Nord·deutschland ist es seit vielen Wochen sehr warm. Und in Nord·deutschland ist es seit vielen Wochen sehr trocken. In Nord·deutschland hat es nämlich lange nicht geregnet. Deshalb sind zum Beispiel die Felder sehr trocken. Auf Feldern haben Bauern Pflanzen. Zum Beispiel: • Mais. • Raps. • Kartoffeln. • Und Getreide. Getreide ist zum Beispiel Weizen. Aus Getreide machen Menschen zum Beispiel Brot. Trockene Felder sind nicht gut für die Pflanzen auf den Feldern. Die Bauern haben gesagt: Unsere Pflanzen brauchen Wasser. Ohne Wasser wachsen unsere Pflanzen nämlich nicht gut. Aber es hat lange nicht geregnet. Deshalb haben unsere Pflanzen nicht genug Wasser bekommen. Und deshalb sind unsere Pflanzen nicht gut gewachsen. Deshalb ist die Ernte in diesem Jahr sehr schlecht.  Zu wenig Futter für Tiere Viele Bauern haben auch Tiere. Zum Beispiel Kühe. Die Tiere fressen zum Beispiel Mais. Und die Tiere fressen Gras. Aber auch das Gras wächst nicht gut. Deshalb haben die Tiere nicht genug Futter. Und deshalb haben die Bauern Angst. Die Bauern sagen nämlich: Wir können unseren Tieren nicht genug Futter geben. Deshalb können wir vielleicht nicht alle Tiere behalten. 
1494,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Baederregelung-in-Mecklenburg-Vorpommern-ist-ungueltig,baederregelung208.html",Bäder·regelung in Mecklenburg-Vorpommern ist ungültig,       Ein wichtiges Gericht in Greifswald hat eine Entscheidung getroffen. Greifswald ist eine Stadt in Mecklenburg-Vorpommern. Das wichtige Gericht hat gesagt: Die Bäder·regelung für Mecklenburg-Vorpommern ist ungültig. Die Bäder·regelung erlaubt Läden besondere Öffnungs·zeiten. Diese Öffnungs·zeiten sind an Sonntagen. Diese Sonntage sind zwischen den Monaten März und Oktober. Die Bäder·regelung ist für bestimmte Läden. Zum Beispiel: • Super·märkte. • Oder Läden für Kleidung. In diesen Läden gehen viele Touristen gerne einkaufen. Touristen sind Urlauber. Touristen machen eine Reise. Auf dieser Reise besuchen Touristen zum Beispiel eine Stadt. Die Läden sind in bestimmten Orten in Mecklenburg-Vorpommern. Zum Beispiel: • In Rostock. • Und in Wismar. In diesen Orten sind oft viele Touristen. Das Gericht hat auch gesagt: Die Bäder·regelung verstößt gegen die Verfassung. In einer Verfassung stehen die Regeln von einem Staat. Deshalb braucht Mecklenburg-Vorpommern eine neue Bäder·regelung. Jetzt prüfen Fach·leute: Wie muss die neue Bäder·regelung sein? 
1495,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Sehr-gute-Weinernte-in-Mecklenburg-Vorpommern-,weinernte104.html",Sehr gute Wein·ernte in Mecklenburg-Vorpommern,       Die Wein·bauern in Mecklenburg-Vorpommern erwarten eine sehr gute Ernte. An den Wein·reben sind nämlich sehr viele Wein·trauben. Eine Wein·rebe ist ein Strauch. An diesem Strauch wachsen Wein·trauben. Diese Wein·trauben ernten die Wein·bauern bald. Dann machen die Wein·bauern Wein aus den Wein·trauben. Und die Wein·bauern verkaufen den Wein. Ein anderes Wort für Wein·bauer ist Winzer.  Warum gibt es viele Wein·trauben? Die Wein·bauern haben gesagt: In diesem Jahr ist viel Sonnen·schein. Und in diesem Jahr ist wenig Regen. Deshalb sind die Wein·reben gut gewachsen. Und deshalb haben die Wein·reben sehr viele Wein·trauben. In diesem Jahr sind auch wenig Stare in Mecklenburg-Vorpommern. Stare sind Vögel. Stare haben in den vergangenen Jahren viele Wein·trauben gefressen. Aber in diesem Jahr haben Stare kaum Wein·trauben gefressen. Deshalb haben wir in diesem Jahr vielleicht die beste Ernte seit vielen Jahren.  Wo wächst Wein in Mecklenburg-Vorpommern? In Mecklenburg-Vorpommern gibt es mehrere Anbau·gebiete für Wein. Zum Beispiel auf Rügen. Rügen ist eine Insel. Rügen ist in der Ostsee. Das größte Anbau·gebiet ist das Stargarder Land. Das Stargarder Land ist in der Nähe von Neubrandenburg. Die Wein·ernte beginnt Ende August. 
1496,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Kerber-gewinnt-Wimbledon-,kerber1664.html",Kerber gewinnt Wimbledon,       Angelique Kerber hat das wichtigste Tennis·turnier gewonnen. Angelique Kerber ist eine Tennis·spielerin aus Kiel. Kiel ist die Haupt·stadt von Schleswig-Holstein. Das Tennis·turnier heißt Wimbledon. Wimbledon ist in London. London ist die Haupt·stadt von England. Angelique Kerber hat Wimbledon zum ersten Mal gewonnen.  Wimbledon In Wimbledon gibt es viele Tennis·spiele. Deshalb dauert Wimbledon 2 Wochen. Alle Tennis·spiele in Wimbledon sind auf Rasen. In Wimbledon spielen die besten Tennis·spieler von der Welt. Nur die Gewinner von den Tennis·spielen dürfen bei Wimbledon weiter·spielen. Am Ende von Wimbledon gibt es ein End·spiel.  Das End·spiel In diesem Jahr war Angelique Kerber im End·spiel. Und Serena Williams war im End·spiel. Serena Williams ist eine Tennis·spielerin aus Amerika. Angelique Kerber hat das End·spiel gegen Serena Williams gewonnen. Angelique Kerber hat den 1. Satz mit 6:3 gewonnen. Dann hat Angelique Kerber auch den 2. Satz mit 6:3 gewonnen.  Angelique Kerber hat sich sehr gefreut. Angelique Kerber hat gesagt: Ich habe immer viel trainiert. Jetzt hat sich mein Traum erfüllt: Ich habe Wimbledon gewonnen.  Platz 4 in der Welt·rangliste Nach Wimbledon ist Angelique Kerber auf Platz 4 in der Welt·rangliste. Die Welt·rangliste ist eine Tabelle. Für jeden Sieg bekommt ein Tennis·spieler Punkte. Gute Tennis·spieler haben viele Punkte. Der Tennis·spieler mit den meisten Punkten ist auf Platz 1. Dieser Tennis·spieler ist der beste Tennis·spieler von der Welt. Vor Wimbledon war Angelique Kerber auf Platz 10 in der Welt·rangliste.  Viele Glück·wünsche Viele Menschen freuen sich über den Sieg von Angelique Kerber. Und viele Menschen haben Angelique Kerber schon gratuliert. Zum Beispiel: • Boris Becker. Boris Becker ist ein sehr bekannter Tennis·spieler. • Angela Merkel. Angela Merkel ist die Bundes·kanzlerin von Deutschland. Die Bundes·kanzlerin ist die wichtigste Politikerin in Deutschland. • Und Daniel Günther. Daniel Günther ist der Minister·präsident von Schleswig-Holstein. Ein Minister·präsident ist der Chef von einem Bundes·land. 
1497,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Feuer-in-Halle-mit-Duenger,feuer3924.html",Feuer in Halle mit Dünger,       In Westerstede war ein großes Feuer. Westerstede ist eine Stadt in Niedersachsen. Das Feuer war in einer Halle. In der Halle waren Maschinen. Und in der Halle war Dünger. Mit Dünger wachsen Pflanzen besser. Zum Beispiel auf Feldern. Manche Dünger sind für Menschen giftig. Bei dem Feuer hat es viel Rauch gegeben. Viele Menschen haben den Rauch eingeatmet. 27 Menschen mussten in ein Kranken·haus.  Was ist passiert? Die Feuerwehr hat gesagt: Der Einsatz war sehr schwierig. Bei dem Feuer hat nämlich der Dünger gebrannt. Deshalb wussten wir nicht: Gibt es vielleicht bei dem Feuer giftigen Rauch?  Die Feuerwehr hat auch gesagt: 3 Menschen haben das Feuer gesehen. Dann haben die 3 Menschen die Feuerwehr gerufen. Aber die 3 Menschen haben Rauch eingeatmet. Deshalb wurden die 3 Menschen leicht verletzt. Und deshalb mussten die 3 Menschen in ein Kranken·haus.  Auch 24 andere Menschen mussten in ein Kranken·haus. Diese 24 anderen Menschen sind: • 20 Feuerwehr·leute. • Und 4 Mitarbeiter von der Halle. Im Kranken·haus haben Ärzte geprüft: Haben die 24 anderen Menschen vielleicht giftigen Rauch eingeatmet? Aber die Ärzte haben festgestellt: Die 24 anderen Menschen haben keinen giftigen Rauch eingeatmet. Deshalb konnten alle Menschen das Kranken·haus wieder verlassen.  Jetzt ermittelt die Polizei. Die Polizei will nämlich wissen: Wie ist das Feuer in der Halle entstanden? 
1498,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Nachrichten-in-Leichter-Sprache,nachrichtenleichtesprache100.html",Nachrichten in Leichter Sprache,  Fach·leute haben einen besonderen Auto·frachter sicher in einen Hafen gebracht. Auf diesem Frachter war ein Feuer. Jetzt untersuchen Fach·leute den Frachter. mehr Seit einigen Tagen ist ein besonderer Frachter auf der Nordsee. Auf diesem Frachter war ein Feuer. Lange war nicht klar: Sinkt der Frachter? Jetzt holen Fach·leute den Frachter aus der Nordsee. mehr In Wacken hat heute ein großes Musik·festival begonnen. Aber in den vergangenen Tagen hat es viel geregnet. Jetzt hat der Veranstalter gesagt: Kein Mensch darf mehr nach Wacken kommen. mehr In Wacken beginnt am Mittwoch ein großes Musik·festival. Viele Menschen sind am Montag und am Dienstag schon angereist. Aber die Camping·plätze sind sehr nass von dem Regen. Deshalb können die Menschen nicht auf die Camping·plätze fahren. mehr Alexander Zverev hat ein wichtiges Tennis·turnier gewonnen. Dieses Tennis·turnier war in Hamburg. mehr In Kiel war heute eine besondere Trauer·feier. Die Trauer·feier war für Heide Simonis. Sie war früher die Minister·präsidentin von Schleswig-Holstein. Und sie ist vor 2 Wochen gestorben. mehr Hier finden Sie alle Nachrichten in Leichter Sprache. Diese Nachrichten sind aus den vergangenen Wochen. mehr Hier finden Sie alle Nachrichten zum Corona-Virus. Diese Nachrichten sind in Leichter Sprache. Und diese Nachrichten sind aus den vergangenen Monaten. mehr Wegen der Corona-Krise benutzen die Menschen viele besondere Wörter. Zum Beispiel: Ausgangs·sperre. Covid-19. Oder Pandemie. Hier erklären wir diese Wörter. mehr Leichte Sprache hat besondere Regeln. Wir wollen Ihnen diese Regeln erklären. mehr Sie verstehen ein Wort nicht? Hier haben wir viele Wörter in Leichter Sprache erklärt. mehr Bis Ende 2017 hat der NDR jede Woche einen Nachrichten·rückblick in Leichter Sprache gemacht. mehr Der NDR macht Nachrichten in Leichter Sprache. Diese Nachrichten sind aus Nord·deutschland. Hier können Sie diese Nachrichten lesen. Und hören. mehr Barrierefreie Angebote ermöglichen Menschen mit Behinderung die Teilhabe am audiovisuellen Angebot des NDR. mehr
1499,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Unbekannte-erpressen-reiche-Eltern,erpressung128.html",Unbekannte erpressen reiche Eltern,       In Hamburg war eine Erpressung. Eine Erpressung ist ein Verbrechen. Bei einer Erpressung sagt ein Verbrecher zum Beispiel: Gib mir Geld. Oder ich mache schlimme Sachen. Unbekannte Täter haben reiche Eltern erpresst. Die unbekannten Täter haben gesagt: Gebt uns 300.000 Euro. Oder wir töten eure 2 Kinder. Die Eltern haben die Polizei gerufen. Und die Eltern haben die 2 Kinder in Sicherheit gebracht. Deshalb ist den 2 Kindern nichts passiert.  Was ist passiert? Die Erpressung war schon im Januar. Und die Erpressung war im Stadt·teil Rotherbaum. Im Stadt·teil Rotherbaum wohnt nur die Mutter mit ihren 2 Kindern. Die Eltern von den 2 Kindern haben sich nämlich getrennt.  Die Polizei hat gesagt: Im Bett von einem der 2 Kinder waren morgens Fotos. Auf den Fotos sind die 2 schlafenden Kinder. Und auf den Fotos ist auch eine Pistole. Diese Pistole zielt auf die 2 Kinder. Deshalb hatten die Eltern sehr große Angst.  Die Polizei hat auch gesagt: Unbekannte Täter sind nachts in die Wohnung gekommen. Aber die Mutter hat die unbekannten Täter nicht gehört. Dann haben die unbekannten Täter die Fotos gemacht. Mit den Fotos haben die unbekannten Täter die Eltern bedroht: Gebt uns das Geld. Oder wir töten eure 2 Kinder.  Die Eltern haben die Polizei gerufen. Jetzt ermittelt die Polizei. Die Polizei will nämlich wissen: Wer sind die unbekannten Täter? Die Polizei hat gesagt: Vielleicht war einer von den unbekannten Tätern ein Bekannter von der Familie. Nach der Erpressung haben die unbekannten Täter die Eltern nicht noch mal bedroht. 
1500,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Frau-aus-Terrorgruppe-muss-lebenslang-ins-Gefaengnis,urteilnsu102.html",Frau aus Terror·gruppe muss lebens·lang ins Gefängnis,       In Bayern war ein wichtiger Prozess. Bei einem Prozess entscheidet ein Gericht zum Beispiel: • Hat ein Mensch etwas Verbotenes getan? Dann bekommt dieser Mensch eine Strafe. • Oder hat ein Mensch nichts Verbotenes getan? Dann bekommt dieser Mensch keine Strafe. Der Prozess war in München. Bei dem Prozess hat ein Gericht eine Frau verurteilt. Die Frau heißt Beate Zschäpe. Das Gericht hat gesagt: Beate Zschäpe war in einer Terror·gruppe. In einer Terror·gruppe sind Terroristen. Terroristen wollen Gewalt verbreiten. Und Terroristen wollen Menschen töten. Deshalb machen Terroristen schlimme Dinge. Zum Beispiel: • Bomben·anschläge. • Oder Überfälle. Diese Terror·gruppe hat 10 Menschen getötet. Zum Beispiel: • In Hamburg. • Und in Rostock. Jetzt muss Beate Zschäpe lebens·lang ins Gefängnis. Das heißt: Beate Zschäpe kommt wahrscheinlich nie wieder frei.  Die Terror·gruppe Die Terror·gruppe heißt NSU. NSU ist die Abkürzung für National·sozialistischer Untergrund. Die Polizei hat gesagt: Im NSU waren 3 Terroristen: • Uwe Mundlos. • Uwe Böhnhardt. • Und Beate Zschäpe. Uwe Mundlos und Uwe Böhnhardt sind tot. Uwe Mundlos und Uwe Böhnhardt haben sich nämlich selbst getötet.  Das Gericht hat gesagt: Die Terroristen vom NSU haben vor einigen Jahren schlimme Dinge gemacht. Die Terroristen vom NSU waren nämlich gegen Ausländer. Ausländer sind Menschen aus anderen Ländern. Deshalb haben die Terroristen vom NSU mehrere Ausländer getötet. Die Terroristen vom NSU haben auch Bomben explodieren lassen. Und die Terroristen vom NSU haben mehrere Banken überfallen. Beate Zschäpe hat bei diesen Taten mitgemacht. Deshalb muss Beate Zschäpe jetzt lebens·lang ins Gefängnis. Und Beate Zschäpe kommt wahrscheinlich nie wieder frei.  Mann aus Niedersachsen muss ins Gefängnis Bei dem Prozess hat das Gericht auch andere Menschen verurteilt. Zum Beispiel einen Mann aus Niedersachsen. Das Gericht hat gesagt: Der Mann hat den Terroristen vom NSU geholfen. Der Mann hat den Terroristen vom NSU zum Beispiel eine Waffe gegeben. Deshalb muss der Mann jetzt für 3 Jahre ins Gefängnis. 
